ID_Cliente,Data_Adesao,Plano,Valor_Mensal,Logins_Mensais,Tickets_Suporte,Metodo_Pagamento,Meses_Permanencia,Churn,LTV
CUST-01906,2025-11-16,Enterprise,249.9,22,0,Boleto,14,0,3498.6
CUST-01907,2024-06-24,Pro,79.9,23,1,Boleto,14,0,1118.6
CUST-01908,2025-12-04,Pro,79.9,23,10,Boleto,2,1,159.8
CUST-01909,2025-05-24,Enterprise,249.9,15,4,Pix,6,1,1499.4
CUST-01910,2024-07-16,Pro,79.9,12,3,Pix,15,0,1198.5
CUST-01911,2024-11-19,Pro,79.9,9,8,Cartão de Crédito,9,1,719.1
CUST-01912,2025-12-13,Basic,29.9,28,4,Pix,13,0,388.7
CUST-01913,2024-06-10,Enterprise,249.9,21,4,Boleto,24,0,5997.6
CUST-01914,2024-09-18,Pro,79.9,0,4,Pix,7,1,559.3
CUST-01915,2024-05-08,Basic,29.9,11,6,Cartão de Crédito,19,0,568.1
CUST-01916,2024-10-29,Basic,29.9,24,5,Cartão de Crédito,11,1,328.9
CUST-01917,2025-03-13,Enterprise,249.9,9,1,Pix,16,0,3998.4
CUST-01918,2025-02-21,Enterprise,249.9,6,5,Boleto,18,0,4498.2
CUST-01919,2025-02-10,Pro,79.9,28,3,Boleto,20,0,1598.0
CUST-01920,2025-03-22,Basic,29.9,7,5,Pix,22,0,657.8
CUST-01921,2025-02-07,Enterprise,249.9,21,0,Pix,18,0,4498.2
CUST-01922,2025-08-20,Pro,79.9,24,2,Boleto,13,0,1038.7
CUST-01923,2024-01-08,Enterprise,249.9,24,2,Pix,13,0,3248.7
CUST-01924,2024-01-29,Basic,29.9,30,2,Pix,22,0,657.8
CUST-01925,2025-01-18,Pro,79.9,4,5,Pix,10,1,799.0
CUST-01926,2025-09-01,Pro,79.9,11,10,Cartão de Crédito,18,0,1438.2
CUST-01927,2025-10-30,Enterprise,249.9,19,10,Pix,22,0,5497.8
CUST-01928,2025-02-11,Basic,29.9,24,0,Boleto,24,0,717.6
CUST-01929,2025-01-09,Pro,79.9,0,4,Cartão de Crédito,23,0,1837.7
CUST-01930,2025-06-24,Basic,29.9,8,5,Cartão de Crédito,16,0,478.4
CUST-01931,2024-01-21,Basic,29.9,6,6,Boleto,20,0,598.0
CUST-01932,2024-03-24,Enterprise,249.9,26,4,Boleto,24,0,5997.6
CUST-01933,2024-12-07,Pro,79.9,23,4,Pix,17,0,1358.3
CUST-01934,2024-05-31,Enterprise,249.9,13,8,Boleto,11,1,2748.9
CUST-01935,2025-04-21,Basic,29.9,1,1,Cartão de Crédito,16,0,478.4
CUST-01936,2024-04-19,Pro,79.9,25,0,Cartão de Crédito,22,0,1757.8
CUST-01937,2024-04-05,Enterprise,249.9,7,9,Pix,4,1,999.6
CUST-01938,2024-06-25,Basic,29.9,29,6,Boleto,24,0,717.6
CUST-01939,2024-07-22,Pro,79.9,22,2,Boleto,23,0,1837.7
CUST-01940,2025-12-12,Pro,79.9,24,5,Pix,23,0,1837.7
CUST-01941,2024-06-13,Enterprise,249.9,14,5,Pix,21,0,5247.9
CUST-01942,2024-11-28,Enterprise,249.9,14,5,Boleto,16,0,3998.4
CUST-01943,2025-06-24,Pro,79.9,14,10,Pix,22,0,1757.8
CUST-01944,2024-07-13,Pro,79.9,8,0,Boleto,17,0,1358.3
CUST-01945,2025-12-09,Enterprise,249.9,6,0,Cartão de Crédito,14,0,3498.6
CUST-01946,2025-03-01,Pro,79.9,6,4,Cartão de Crédito,18,0,1438.2
CUST-01947,2025-10-22,Pro,79.9,30,7,Pix,12,1,958.8
CUST-01948,2024-11-07,Basic,29.9,6,1,Boleto,24,0,717.6
CUST-01949,2024-11-03,Enterprise,249.9,3,5,Pix,14,0,3498.6
CUST-01950,2024-02-01,Enterprise,249.9,21,4,Boleto,22,0,5497.8
CUST-01951,2025-03-04,Basic,29.9,15,0,Boleto,18,0,538.2
CUST-01952,2025-10-18,Pro,79.9,8,4,Pix,16,0,1278.4
CUST-01953,2024-05-15,Pro,79.9,5,3,Cartão de Crédito,21,0,1677.9
CUST-01954,2024-11-13,Enterprise,249.9,12,3,Cartão de Crédito,20,0,4998.0
CUST-01955,2024-12-19,Basic,29.9,1,9,Cartão de Crédito,19,0,568.1
CUST-01956,2025-11-13,Pro,79.9,28,1,Pix,15,0,1198.5
CUST-01957,2024-07-13,Enterprise,249.9,19,5,Cartão de Crédito,14,0,3498.6
CUST-01958,2025-05-18,Basic,29.9,25,10,Boleto,24,0,717.6
CUST-01959,2024-01-19,Basic,29.9,17,2,Pix,16,0,478.4
CUST-01960,2025-01-12,Pro,79.9,4,5,Boleto,18,0,1438.2
CUST-01961,2025-12-02,Enterprise,249.9,13,5,Pix,18,0,4498.2
CUST-01962,2025-11-02,Pro,79.9,17,4,Boleto,24,0,1917.6
CUST-01963,2024-12-20,Enterprise,249.9,14,10,Pix,13,0,3248.7
CUST-01964,2025-07-11,Enterprise,249.9,30,0,Pix,19,0,4748.1
CUST-01965,2024-10-02,Pro,79.9,16,7,Cartão de Crédito,21,0,1677.9
CUST-01966,2024-06-16,Enterprise,249.9,10,6,Cartão de Crédito,23,0,5747.7
CUST-01967,2025-01-21,Enterprise,249.9,24,5,Pix,15,0,3748.5
CUST-01968,2024-09-13,Basic,29.9,17,1,Pix,14,0,418.6
CUST-01969,2024-07-31,Pro,79.9,1,8,Pix,9,1,719.1
CUST-01970,2024-08-02,Enterprise,249.9,13,9,Boleto,8,1,1999.2
CUST-01971,2024-01-28,Enterprise,249.9,22,6,Pix,22,0,5497.8
CUST-01972,2025-12-18,Enterprise,249.9,15,8,Boleto,19,0,4748.1
CUST-01973,2024-06-11,Pro,79.9,10,6,Pix,1,1,79.9
CUST-01974,2024-09-06,Basic,29.9,10,3,Boleto,21,0,627.9
CUST-01975,2024-02-09,Pro,79.9,1,6,Boleto,12,1,958.8
CUST-01976,2025-04-19,Pro,79.9,9,6,Pix,16,0,1278.4
CUST-01977,2025-02-04,Enterprise,249.9,25,0,Boleto,18,0,4498.2
CUST-01978,2024-07-22,Basic,29.9,15,5,Cartão de Crédito,13,0,388.7
CUST-01979,2025-11-11,Basic,29.9,26,4,Boleto,13,0,388.7
CUST-01980,2024-12-21,Enterprise,249.9,29,8,Pix,8,1,1999.2
CUST-01981,2025-03-14,Pro,79.9,3,0,Cartão de Crédito,6,1,479.4
CUST-01982,2025-11-08,Enterprise,249.9,2,2,Cartão de Crédito,17,0,4248.3
CUST-01983,2024-01-09,Basic,29.9,10,3,Cartão de Crédito,19,0,568.1
CUST-01984,2024-03-11,Pro,79.9,20,1,Cartão de Crédito,20,0,1598.0
CUST-01985,2025-11-03,Enterprise,249.9,20,3,Cartão de Crédito,14,0,3498.6
CUST-01986,2024-12-07,Enterprise,249.9,13,3,Cartão de Crédito,24,0,5997.6
CUST-01987,2024-10-07,Enterprise,249.9,5,3,Pix,15,0,3748.5
CUST-01988,2025-12-23,Pro,79.9,20,3,Cartão de Crédito,20,0,1598.0
CUST-01989,2024-05-03,Enterprise,249.9,22,4,Cartão de Crédito,17,0,4248.3
CUST-01990,2024-01-12,Pro,79.9,7,4,Pix,24,0,1917.6
CUST-01991,2024-01-26,Basic,29.9,8,4,Pix,24,0,717.6
CUST-01992,2024-10-20,Enterprise,249.9,20,7,Cartão de Crédito,2,1,499.8
CUST-01993,2025-01-25,Pro,79.9,6,1,Cartão de Crédito,21,0,1677.9
CUST-01994,2025-06-03,Pro,79.9,13,0,Cartão de Crédito,16,0,1278.4
CUST-01995,2024-08-12,Pro,79.9,16,0,Cartão de Crédito,11,1,878.9
CUST-01996,2025-07-08,Pro,79.9,1,4,Pix,23,0,1837.7
CUST-01997,2025-04-04,Enterprise,249.9,10,5,Cartão de Crédito,22,0,5497.8
CUST-01998,2025-04-12,Basic,29.9,21,6,Cartão de Crédito,5,1,149.5
CUST-01999,2025-06-15,Pro,79.9,30,8,Cartão de Crédito,13,0,1038.7
CUST-02000,2025-07-21,Enterprise,249.9,5,3,Pix,21,0,5247.9
CUST-02001,2024-09-08,Pro,79.9,9,10,Cartão de Crédito,11,1,878.9
CUST-02002,2025-10-03,Enterprise,249.9,28,9,Pix,3,1,749.7
CUST-02003,2025-06-11,Enterprise,249.9,23,1,Cartão de Crédito,14,0,3498.6
CUST-02004,2025-01-20,Enterprise,249.9,23,6,Cartão de Crédito,12,1,2998.8
CUST-02005,2024-10-02,Enterprise,249.9,0,1,Pix,11,1,2748.9
CUST-02006,2025-12-02,Enterprise,249.9,4,4,Boleto,24,0,5997.6
CUST-02007,2025-10-11,Basic,29.9,6,5,Boleto,16,0,478.4
CUST-02008,2025-10-09,Enterprise,249.9,27,1,Cartão de Crédito,22,0,5497.8
CUST-02009,2025-02-23,Pro,79.9,9,9,Boleto,17,0,1358.3
CUST-02010,2025-07-13,Basic,29.9,12,10,Pix,1,1,29.9
CUST-02011,2024-11-20,Enterprise,249.9,14,6,Pix,21,0,5247.9
CUST-02012,2024-05-08,Pro,79.9,22,3,Cartão de Crédito,23,0,1837.7
CUST-02013,2025-04-13,Pro,79.9,27,0,Pix,13,0,1038.7
CUST-02014,2024-05-05,Basic,29.9,27,8,Cartão de Crédito,18,0,538.2
CUST-02015,2025-07-12,Basic,29.9,2,2,Boleto,18,0,538.2
CUST-02016,2024-01-19,Basic,29.9,18,2,Cartão de Crédito,18,0,538.2
CUST-02017,2025-10-21,Enterprise,249.9,25,4,Cartão de Crédito,24,0,5997.6
CUST-02018,2024-06-15,Enterprise,249.9,5,1,Pix,21,0,5247.9
CUST-02019,2024-05-08,Pro,79.9,24,8,Pix,15,0,1198.5
CUST-02020,2025-12-25,Basic,29.9,9,2,Cartão de Crédito,22,0,657.8
CUST-02021,2025-01-01,Enterprise,249.9,24,6,Boleto,5,1,1249.5
CUST-02022,2025-06-19,Pro,79.9,4,0,Boleto,3,1,239.7
CUST-02023,2024-01-30,Pro,79.9,26,1,Boleto,13,0,1038.7
CUST-02024,2025-02-26,Pro,79.9,30,3,Boleto,18,0,1438.2
CUST-02025,2025-12-31,Enterprise,249.9,24,4,Cartão de Crédito,15,0,3748.5
CUST-02026,2025-03-01,Basic,29.9,5,8,Cartão de Crédito,19,0,568.1
CUST-02027,2025-01-03,Basic,29.9,4,7,Boleto,10,1,299.0
CUST-02028,2025-07-29,Basic,29.9,8,6,Cartão de Crédito,24,0,717.6
CUST-02029,2025-04-14,Pro,79.9,18,3,Cartão de Crédito,16,0,1278.4
CUST-02030,2024-07-25,Basic,29.9,7,6,Pix,16,0,478.4
CUST-02031,2025-09-09,Pro,79.9,10,4,Boleto,19,0,1518.1
CUST-02032,2025-07-24,Basic,29.9,22,7,Pix,12,1,358.8
CUST-02033,2024-09-20,Enterprise,249.9,19,4,Pix,20,0,4998.0
CUST-02034,2024-02-24,Basic,29.9,29,10,Cartão de Crédito,7,1,209.3
CUST-02035,2024-06-10,Enterprise,249.9,15,7,Pix,23,0,5747.7
CUST-02036,2024-08-26,Enterprise,249.9,30,7,Boleto,18,0,4498.2
CUST-02037,2024-09-18,Enterprise,249.9,27,6,Boleto,19,0,4748.1
CUST-02038,2024-07-25,Pro,79.9,19,7,Pix,4,1,319.6
CUST-02039,2024-07-01,Enterprise,249.9,15,4,Pix,22,0,5497.8
CUST-02040,2025-08-01,Pro,79.9,4,6,Pix,20,0,1598.0
CUST-02041,2025-12-17,Basic,29.9,13,9,Boleto,14,0,418.6
CUST-02042,2024-10-06,Pro,79.9,13,4,Pix,19,0,1518.1
CUST-02043,2024-11-11,Enterprise,249.9,5,8,Pix,9,1,2249.1
CUST-02044,2024-05-05,Pro,79.9,24,4,Boleto,23,0,1837.7
CUST-02045,2025-02-07,Enterprise,249.9,14,1,Pix,20,0,4998.0
CUST-02046,2024-10-12,Pro,79.9,26,6,Pix,19,0,1518.1
CUST-02047,2024-09-20,Pro,79.9,5,4,Cartão de Crédito,23,0,1837.7
CUST-02048,2025-07-09,Enterprise,249.9,5,6,Cartão de Crédito,21,0,5247.9
CUST-02049,2025-12-09,Pro,79.9,5,9,Pix,9,1,719.1
CUST-02050,2025-10-05,Basic,29.9,30,4,Cartão de Crédito,21,0,627.9
CUST-02051,2025-11-24,Basic,29.9,3,2,Cartão de Crédito,14,0,418.6
CUST-02052,2025-07-25,Pro,79.9,15,3,Boleto,14,0,1118.6
CUST-02053,2024-03-30,Enterprise,249.9,5,2,Pix,14,0,3498.6
CUST-02054,2024-06-03,Enterprise,249.9,29,5,Cartão de Crédito,23,0,5747.7
CUST-02055,2025-01-03,Pro,79.9,25,6,Cartão de Crédito,9,1,719.1
CUST-02056,2024-06-14,Pro,79.9,7,0,Boleto,18,0,1438.2
CUST-02057,2025-08-01,Pro,79.9,28,0,Pix,19,0,1518.1
CUST-02058,2025-05-09,Basic,29.9,16,4,Cartão de Crédito,20,0,598.0
CUST-02059,2024-05-21,Enterprise,249.9,15,2,Pix,24,0,5997.6
CUST-02060,2025-05-11,Basic,29.9,24,5,Pix,13,0,388.7
CUST-02061,2024-04-11,Basic,29.9,30,8,Pix,12,1,358.8
CUST-02062,2025-01-24,Pro,79.9,23,10,Cartão de Crédito,12,1,958.8
CUST-02063,2024-04-17,Basic,29.9,27,10,Boleto,13,0,388.7
CUST-02064,2025-09-09,Pro,79.9,4,5,Boleto,13,0,1038.7
CUST-02065,2024-01-21,Pro,79.9,6,5,Boleto,19,0,1518.1
CUST-02066,2025-11-16,Enterprise,249.9,3,3,Boleto,17,0,4248.3
CUST-02067,2024-10-15,Enterprise,249.9,22,8,Boleto,18,0,4498.2
CUST-02068,2024-08-23,Enterprise,249.9,22,3,Boleto,23,0,5747.7
CUST-02069,2025-10-28,Basic,29.9,9,2,Boleto,23,0,687.7
CUST-02070,2024-09-02,Enterprise,249.9,20,9,Pix,8,1,1999.2
CUST-02071,2025-11-21,Enterprise,249.9,18,8,Cartão de Crédito,6,1,1499.4
CUST-02072,2025-08-09,Pro,79.9,28,0,Cartão de Crédito,3,1,239.7
CUST-02073,2025-11-12,Enterprise,249.9,19,5,Boleto,21,0,5247.9
CUST-02074,2024-07-11,Basic,29.9,23,10,Boleto,2,1,59.8
CUST-02075,2025-10-07,Enterprise,249.9,18,1,Pix,23,0,5747.7
CUST-02076,2025-09-23,Enterprise,249.9,12,9,Pix,16,0,3998.4
CUST-02077,2024-10-15,Basic,29.9,24,2,Boleto,24,0,717.6
CUST-02078,2025-06-04,Enterprise,249.9,6,3,Cartão de Crédito,15,0,3748.5
CUST-02079,2024-03-08,Pro,79.9,6,3,Pix,20,0,1598.0
CUST-02080,2024-12-24,Basic,29.9,14,8,Cartão de Crédito,21,0,627.9
CUST-02081,2025-07-01,Pro,79.9,23,5,Pix,13,0,1038.7
CUST-02082,2025-03-10,Enterprise,249.9,0,7,Pix,3,1,749.7
CUST-02083,2024-12-18,Enterprise,249.9,15,5,Boleto,20,0,4998.0
CUST-02084,2025-03-15,Basic,29.9,1,1,Pix,8,1,239.2
CUST-02085,2024-04-24,Enterprise,249.9,30,2,Cartão de Crédito,18,0,4498.2
CUST-02086,2024-01-29,Enterprise,249.9,20,10,Pix,15,0,3748.5
CUST-02087,2025-04-05,Enterprise,249.9,21,8,Pix,4,1,999.6
CUST-02088,2024-05-09,Basic,29.9,27,1,Pix,14,0,418.6
CUST-02089,2025-12-03,Pro,79.9,26,3,Cartão de Crédito,17,0,1358.3
CUST-02090,2024-04-04,Basic,29.9,30,8,Pix,2,1,59.8
CUST-02091,2025-07-18,Basic,29.9,16,8,Boleto,24,0,717.6
CUST-02092,2025-12-01,Basic,29.9,2,6,Cartão de Crédito,5,1,149.5
CUST-02093,2024-10-09,Pro,79.9,18,5,Pix,15,0,1198.5
CUST-02094,2025-12-29,Basic,29.9,21,5,Boleto,16,0,478.4
CUST-02095,2025-10-07,Basic,29.9,2,10,Cartão de Crédito,1,1,29.9
CUST-02096,2025-04-25,Enterprise,249.9,21,0,Pix,24,0,5997.6
CUST-02097,2024-08-18,Enterprise,249.9,1,0,Cartão de Crédito,5,1,1249.5
CUST-02098,2025-07-02,Basic,29.9,4,10,Cartão de Crédito,11,1,328.9
CUST-02099,2024-07-07,Enterprise,249.9,12,2,Cartão de Crédito,16,0,3998.4
CUST-02100,2024-06-24,Basic,29.9,30,0,Pix,3,1,89.7
CUST-02101,2024-06-02,Enterprise,249.9,14,8,Cartão de Crédito,24,0,5997.6
CUST-02102,2024-08-19,Pro,79.9,6,1,Boleto,13,0,1038.7
CUST-02103,2025-04-16,Pro,79.9,24,1,Pix,15,0,1198.5
CUST-02104,2024-08-06,Basic,29.9,5,7,Boleto,14,0,418.6
CUST-02105,2024-06-25,Enterprise,249.9,12,6,Pix,18,0,4498.2
CUST-02106,2024-03-29,Enterprise,249.9,9,5,Cartão de Crédito,18,0,4498.2
CUST-02107,2024-06-17,Enterprise,249.9,12,1,Boleto,15,0,3748.5
CUST-02108,2024-09-28,Pro,79.9,21,3,Pix,2,1,159.8
CUST-02109,2024-07-12,Basic,29.9,6,4,Pix,17,0,508.3
CUST-02110,2025-04-20,Basic,29.9,26,0,Cartão de Crédito,1,1,29.9
CUST-02111,2024-07-25,Pro,79.9,29,3,Pix,20,0,1598.0
CUST-02112,2025-07-15,Basic,29.9,26,7,Boleto,2,1,59.8
CUST-02113,2025-02-06,Pro,79.9,19,4,Cartão de Crédito,22,0,1757.8
CUST-02114,2025-03-28,Enterprise,249.9,19,8,Pix,23,0,5747.7
CUST-02115,2025-07-02,Enterprise,249.9,21,7,Cartão de Crédito,17,0,4248.3
CUST-02116,2024-03-01,Basic,29.9,2,0,Pix,11,1,328.9
CUST-02117,2024-08-25,Basic,29.9,11,5,Boleto,21,0,627.9
CUST-02118,2024-01-20,Basic,29.9,4,6,Boleto,12,1,358.8
CUST-02119,2024-11-19,Enterprise,249.9,22,3,Pix,15,0,3748.5
CUST-02120,2024-10-21,Enterprise,249.9,22,9,Cartão de Crédito,15,0,3748.5
CUST-02121,2025-06-11,Basic,29.9,22,3,Boleto,15,0,448.5
CUST-02122,2025-07-30,Pro,79.9,2,0,Pix,16,0,1278.4
CUST-02123,2024-11-14,Basic,29.9,2,4,Pix,5,1,149.5
CUST-02124,2025-11-22,Pro,79.9,2,8,Boleto,7,1,559.3
CUST-02125,2024-03-30,Basic,29.9,24,4,Cartão de Crédito,16,0,478.4
CUST-02126,2025-08-20,Basic,29.9,28,5,Boleto,15,0,448.5
CUST-02127,2024-09-28,Enterprise,249.9,9,4,Boleto,12,1,2998.8
CUST-02128,2025-12-07,Enterprise,249.9,3,3,Cartão de Crédito,20,0,4998.0
CUST-02129,2024-12-21,Basic,29.9,28,8,Boleto,2,1,59.8
CUST-02130,2025-01-29,Basic,29.9,20,2,Cartão de Crédito,12,1,358.8
CUST-02131,2024-09-30,Pro,79.9,30,5,Pix,14,0,1118.6
CUST-02132,2025-01-12,Pro,79.9,29,2,Cartão de Crédito,24,0,1917.6
CUST-02133,2025-09-22,Basic,29.9,28,9,Cartão de Crédito,9,1,269.1
CUST-02134,2025-01-01,Enterprise,249.9,29,2,Cartão de Crédito,14,0,3498.6
CUST-02135,2024-01-25,Pro,79.9,16,2,Cartão de Crédito,18,0,1438.2
CUST-02136,2024-07-19,Enterprise,249.9,23,4,Cartão de Crédito,22,0,5497.8
CUST-02137,2024-04-15,Enterprise,249.9,27,9,Cartão de Crédito,15,0,3748.5
CUST-02138,2024-09-27,Enterprise,249.9,14,0,Cartão de Crédito,13,0,3248.7
CUST-02139,2024-06-21,Basic,29.9,13,4,Pix,18,0,538.2
CUST-02140,2025-03-04,Pro,79.9,3,7,Cartão de Crédito,9,1,719.1
CUST-02141,2024-05-18,Enterprise,249.9,19,9,Boleto,19,0,4748.1
CUST-02142,2025-06-09,Pro,79.9,9,6,Boleto,13,0,1038.7
CUST-02143,2024-04-30,Enterprise,249.9,6,7,Boleto,23,0,5747.7
CUST-02144,2025-04-04,Enterprise,249.9,27,6,Pix,13,0,3248.7
CUST-02145,2024-02-19,Pro,79.9,10,9,Boleto,12,1,958.8
CUST-02146,2025-05-06,Basic,29.9,20,5,Pix,24,0,717.6
CUST-02147,2025-04-25,Pro,79.9,30,3,Pix,21,0,1677.9
CUST-02148,2024-03-01,Pro,79.9,27,8,Cartão de Crédito,7,1,559.3
CUST-02149,2024-03-06,Basic,29.9,21,2,Cartão de Crédito,20,0,598.0
CUST-02150,2024-11-14,Enterprise,249.9,7,7,Boleto,4,1,999.6
CUST-02151,2024-09-27,Pro,79.9,28,10,Pix,10,1,799.0
CUST-02152,2025-09-11,Enterprise,249.9,15,3,Boleto,15,0,3748.5
CUST-02153,2024-10-18,Basic,29.9,12,8,Pix,21,0,627.9
CUST-02154,2025-04-04,Enterprise,249.9,2,4,Cartão de Crédito,1,1,249.9
CUST-02155,2025-12-01,Basic,29.9,0,0,Cartão de Crédito,14,0,418.6
CUST-02156,2024-08-27,Pro,79.9,18,10,Boleto,20,0,1598.0
CUST-02157,2025-11-03,Pro,79.9,16,1,Pix,21,0,1677.9
CUST-02158,2024-02-17,Pro,79.9,0,7,Boleto,9,1,719.1
CUST-02159,2024-05-28,Basic,29.9,28,5,Boleto,20,0,598.0
CUST-02160,2024-10-30,Basic,29.9,18,5,Pix,19,0,568.1
CUST-02161,2025-01-18,Enterprise,249.9,30,7,Cartão de Crédito,17,0,4248.3
CUST-02162,2024-10-18,Enterprise,249.9,18,6,Pix,14,0,3498.6
CUST-02163,2024-10-17,Enterprise,249.9,23,8,Cartão de Crédito,21,0,5247.9
CUST-02164,2025-09-16,Basic,29.9,3,2,Pix,10,1,299.0
CUST-02165,2025-12-08,Basic,29.9,28,5,Pix,23,0,687.7
CUST-02166,2025-05-21,Enterprise,249.9,4,5,Pix,20,0,4998.0
CUST-02167,2025-08-13,Basic,29.9,18,4,Cartão de Crédito,12,1,358.8
CUST-02168,2025-03-09,Pro,79.9,12,6,Boleto,19,0,1518.1
CUST-02169,2025-02-13,Basic,29.9,20,0,Boleto,21,0,627.9
CUST-02170,2025-08-24,Basic,29.9,27,10,Pix,17,0,508.3
CUST-02171,2025-10-27,Basic,29.9,5,8,Boleto,24,0,717.6
CUST-02172,2024-12-13,Pro,79.9,20,3,Boleto,16,0,1278.4
CUST-02173,2025-02-08,Enterprise,249.9,28,8,Boleto,1,1,249.9
CUST-02174,2024-01-30,Basic,29.9,16,5,Boleto,19,0,568.1
CUST-02175,2025-05-22,Pro,79.9,9,1,Pix,17,0,1358.3
CUST-02176,2024-12-08,Pro,79.9,21,0,Cartão de Crédito,23,0,1837.7
CUST-02177,2025-03-18,Basic,29.9,1,8,Cartão de Crédito,10,1,299.0
CUST-02178,2025-03-26,Pro,79.9,7,10,Cartão de Crédito,14,0,1118.6
CUST-02179,2024-12-13,Pro,79.9,10,0,Cartão de Crédito,14,0,1118.6
CUST-02180,2024-08-12,Basic,29.9,27,6,Boleto,20,0,598.0
CUST-02181,2024-07-15,Basic,29.9,1,3,Boleto,1,1,29.9
CUST-02182,2024-10-19,Basic,29.9,28,7,Boleto,15,0,448.5
CUST-02183,2025-11-15,Basic,29.9,20,4,Cartão de Crédito,20,0,598.0
CUST-02184,2025-07-24,Enterprise,249.9,25,3,Cartão de Crédito,17,0,4248.3
CUST-02185,2024-02-13,Enterprise,249.9,7,9,Pix,21,0,5247.9
CUST-02186,2025-08-23,Enterprise,249.9,9,6,Cartão de Crédito,17,0,4248.3
CUST-02187,2025-05-29,Basic,29.9,23,2,Pix,24,0,717.6
CUST-02188,2025-09-04,Pro,79.9,6,4,Cartão de Crédito,19,0,1518.1
CUST-02189,2024-10-05,Basic,29.9,29,8,Boleto,14,0,418.6
CUST-02190,2024-01-26,Enterprise,249.9,13,8,Cartão de Crédito,4,1,999.6
CUST-02191,2024-10-19,Basic,29.9,10,6,Pix,24,0,717.6
CUST-02192,2025-01-21,Enterprise,249.9,7,6,Boleto,21,0,5247.9
CUST-02193,2025-08-15,Basic,29.9,9,1,Boleto,19,0,568.1
CUST-02194,2024-04-07,Enterprise,249.9,30,9,Boleto,7,1,1749.3
CUST-02195,2025-09-29,Pro,79.9,5,10,Cartão de Crédito,4,1,319.6
CUST-02196,2024-04-29,Pro,79.9,9,6,Cartão de Crédito,7,1,559.3
CUST-02197,2024-09-21,Enterprise,249.9,6,0,Pix,16,0,3998.4
CUST-02198,2025-09-03,Basic,29.9,26,4,Boleto,23,0,687.7
CUST-02199,2025-05-15,Pro,79.9,25,2,Boleto,24,0,1917.6
CUST-02200,2025-07-22,Pro,79.9,17,4,Cartão de Crédito,20,0,1598.0
CUST-02201,2025-03-28,Pro,79.9,6,8,Cartão de Crédito,22,0,1757.8
CUST-02202,2025-12-14,Pro,79.9,0,2,Pix,10,1,799.0
CUST-02203,2025-05-22,Basic,29.9,16,10,Cartão de Crédito,12,1,358.8
CUST-02204,2025-11-02,Enterprise,249.9,25,8,Boleto,20,0,4998.0
CUST-02205,2024-01-14,Enterprise,249.9,11,2,Boleto,14,0,3498.6
CUST-02206,2024-05-27,Pro,79.9,5,3,Pix,18,0,1438.2
CUST-02207,2024-08-12,Enterprise,249.9,28,10,Cartão de Crédito,7,1,1749.3
CUST-02208,2025-07-14,Enterprise,249.9,13,4,Boleto,18,0,4498.2
CUST-02209,2024-01-30,Enterprise,249.9,21,5,Pix,18,0,4498.2
CUST-02210,2025-07-17,Basic,29.9,27,6,Cartão de Crédito,6,1,179.4
CUST-02211,2024-05-30,Pro,79.9,19,3,Cartão de Crédito,13,0,1038.7
CUST-02212,2025-11-27,Enterprise,249.9,27,9,Boleto,1,1,249.9
CUST-02213,2024-06-16,Pro,79.9,23,2,Cartão de Crédito,18,0,1438.2
CUST-02214,2025-11-07,Enterprise,249.9,27,6,Pix,19,0,4748.1
CUST-02215,2025-05-09,Basic,29.9,23,3,Boleto,16,0,478.4
CUST-02216,2024-09-08,Enterprise,249.9,30,10,Boleto,24,0,5997.6
CUST-02217,2025-12-17,Basic,29.9,9,4,Boleto,24,0,717.6
CUST-02218,2024-10-23,Enterprise,249.9,12,7,Boleto,18,0,4498.2
CUST-02219,2025-08-21,Pro,79.9,2,4,Pix,13,0,1038.7
CUST-02220,2025-12-24,Enterprise,249.9,7,4,Pix,21,0,5247.9
CUST-02221,2025-02-26,Basic,29.9,3,0,Pix,1,1,29.9
CUST-02222,2025-01-04,Basic,29.9,13,9,Pix,12,1,358.8
CUST-02223,2025-07-14,Enterprise,249.9,26,3,Cartão de Crédito,24,0,5997.6
CUST-02224,2024-08-15,Basic,29.9,17,5,Pix,1,1,29.9
CUST-02225,2025-08-07,Pro,79.9,19,9,Boleto,7,1,559.3
CUST-02226,2025-11-18,Basic,29.9,29,2,Pix,22,0,657.8
CUST-02227,2024-08-08,Pro,79.9,26,1,Cartão de Crédito,18,0,1438.2
CUST-02228,2024-09-05,Enterprise,249.9,10,0,Boleto,21,0,5247.9
CUST-02229,2025-06-06,Enterprise,249.9,12,3,Pix,22,0,5497.8
CUST-02230,2025-07-01,Basic,29.9,8,7,Cartão de Crédito,17,0,508.3
CUST-02231,2025-12-24,Basic,29.9,21,9,Cartão de Crédito,20,0,598.0
CUST-02232,2025-07-05,Pro,79.9,26,8,Pix,5,1,399.5
CUST-02233,2024-05-08,Pro,79.9,8,6,Cartão de Crédito,9,1,719.1
CUST-02234,2025-07-28,Basic,29.9,24,9,Cartão de Crédito,5,1,149.5
CUST-02235,2024-04-02,Pro,79.9,6,9,Boleto,20,0,1598.0
CUST-02236,2025-05-11,Pro,79.9,22,4,Pix,18,0,1438.2
CUST-02237,2025-07-16,Pro,79.9,19,3,Pix,20,0,1598.0
CUST-02238,2024-03-07,Enterprise,249.9,12,7,Boleto,14,0,3498.6
CUST-02239,2024-08-14,Pro,79.9,16,7,Boleto,16,0,1278.4
